,date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
1432,2024-03-01,Chhattisgarh,4-Wheelers,120,4348
1433,2024-03-01,Punjab,4-Wheelers,132,14348
1434,2024-03-01,West Bengal,4-Wheelers,495,8089
1435,2024-03-01,Haryana,4-Wheelers,305,23644
1436,2024-03-01,Jharkhand,4-Wheelers,52,4483
1437,2024-03-01,Goa,4-Wheelers,123,1730
1438,2024-03-01,Uttarakhand,4-Wheelers,51,4812
1439,2024-03-01,Jammu and Kashmir,4-Wheelers,18,4500
1440,2024-03-01,Tripura,4-Wheelers,3,556
1441,2024-03-01,Chandigarh,4-Wheelers,119,1294
1442,2024-03-01,Puducherry,4-Wheelers,5,1042
1443,2024-03-01,Meghalaya,4-Wheelers,3,1200
1444,2024-03-01,Himachal Pradesh,4-Wheelers,17,4147
1445,2024-03-01,DNH and DD,4-Wheelers,4,429
1446,2024-03-01,Manipur,4-Wheelers,2,370
1447,2021-04-01,Andhra Pradesh,2-Wheelers,436,63444
1448,2021-04-01,Assam,2-Wheelers,7,30344
1449,2021-04-01,Bihar,2-Wheelers,47,81056
1450,2021-04-01,Chandigarh,2-Wheelers,6,1200
1451,2021-04-01,Chhattisgarh,2-Wheelers,36,10274
1452,2021-04-01,Delhi,2-Wheelers,272,14233
1453,2021-04-01,Goa,2-Wheelers,36,3374
1454,2021-04-01,Gujarat,2-Wheelers,98,49005
1455,2021-04-01,Haryana,2-Wheelers,101,31078
1456,2021-04-01,Himachal Pradesh,2-Wheelers,9,4360
1457,2021-04-01,Jammu and Kashmir,2-Wheelers,22,6874
1458,2021-04-01,Jharkhand,2-Wheelers,80,26969
1459,2021-04-01,Karnataka,2-Wheelers,1549,59979
1460,2021-04-01,Kerala,2-Wheelers,379,57624
1461,2021-04-01,Madhya Pradesh,2-Wheelers,126,29491
1462,2021-04-01,Maharashtra,2-Wheelers,428,45515
1463,2021-04-01,Manipur,2-Wheelers,2,3048
1464,2021-04-01,Odisha,2-Wheelers,191,36953
1465,2021-04-01,Puducherry,2-Wheelers,18,2581
1466,2021-04-01,Punjab,2-Wheelers,9,24348
1467,2021-04-01,Rajasthan,2-Wheelers,325,48828
1468,2021-04-01,Tamil Nadu,2-Wheelers,1297,107658
1469,2021-04-01,Uttar Pradesh,2-Wheelers,171,137840
1470,2021-04-01,Uttarakhand,2-Wheelers,34,7607
1471,2021-04-01,West Bengal,2-Wheelers,9,65885
1472,2021-05-01,Andhra Pradesh,2-Wheelers,201,41370
1473,2021-05-01,Bihar,2-Wheelers,8,55276
1474,2021-05-01,Chhattisgarh,2-Wheelers,6,5280
1475,2021-05-01,Goa,2-Wheelers,27,379
1476,2021-05-01,Gujarat,2-Wheelers,106,33419
1477,2021-05-01,Haryana,2-Wheelers,17,7315
1478,2021-05-01,Himachal Pradesh,2-Wheelers,4,1721
1479,2021-05-01,Jammu and Kashmir,2-Wheelers,50,1916
1480,2021-05-01,Jharkhand,2-Wheelers,39,21680
1481,2021-05-01,Karnataka,2-Wheelers,140,4942
1482,2021-05-01,Kerala,2-Wheelers,95,6675
1483,2021-05-01,Maharashtra,2-Wheelers,189,16627
1484,2021-05-01,Odisha,2-Wheelers,28,5900
1485,2021-05-01,Puducherry,2-Wheelers,3,314
1486,2021-05-01,Punjab,2-Wheelers,21,14366
1487,2021-05-01,Rajasthan,2-Wheelers,33,18802
1488,2021-05-01,Tamil Nadu,2-Wheelers,237,17837
1489,2021-05-01,Uttar Pradesh,2-Wheelers,25,147458
1490,2021-05-01,Uttarakhand,2-Wheelers,6,2957
1491,2021-05-01,West Bengal,2-Wheelers,6,28906
1492,2021-06-01,Andhra Pradesh,2-Wheelers,369,53867
1493,2021-06-01,Assam,2-Wheelers,6,22586
1494,2021-06-01,Bihar,2-Wheelers,67,100771
1495,2021-06-01,Chandigarh,2-Wheelers,2,1314
1496,2021-06-01,Chhattisgarh,2-Wheelers,138,31808
1497,2021-06-01,DNH and DD,2-Wheelers,2,627
1498,2021-06-01,Delhi,2-Wheelers,205,22186
1499,2021-06-01,Goa,2-Wheelers,17,1533
1500,2021-06-01,Gujarat,2-Wheelers,207,59121
1501,2021-06-01,Haryana,2-Wheelers,74,31957
1502,2021-06-01,Himachal Pradesh,2-Wheelers,25,5098
1503,2021-06-01,Jammu and Kashmir,2-Wheelers,87,8677
1504,2021-06-01,Jharkhand,2-Wheelers,42,33533
1505,2021-06-01,Karnataka,2-Wheelers,560,19402
1506,2021-06-01,Kerala,2-Wheelers,184,17828
1507,2021-06-01,Madhya Pradesh,2-Wheelers,227,90928
1508,2021-06-01,Maharashtra,2-Wheelers,891,75098
1509,2021-06-01,Odisha,2-Wheelers,147,23193
1510,2021-06-01,Puducherry,2-Wheelers,31,2559
1511,2021-06-01,Punjab,2-Wheelers,71,23393
1512,2021-06-01,Rajasthan,2-Wheelers,515,59809
1513,2021-06-01,Tamil Nadu,2-Wheelers,660,45197
1514,2021-06-01,Uttar Pradesh,2-Wheelers,92,264409
1515,2021-06-01,Uttarakhand,2-Wheelers,37,9766
1516,2021-06-01,West Bengal,2-Wheelers,12,67354
1517,2021-07-01,Andhra Pradesh,2-Wheelers,811,58165
1518,2021-07-01,Assam,2-Wheelers,22,22521
1519,2021-07-01,Bihar,2-Wheelers,189,70562
1520,2021-07-01,Chandigarh,2-Wheelers,11,1286
1521,2021-07-01,Chhattisgarh,2-Wheelers,253,30642
1522,2021-07-01,DNH and DD,2-Wheelers,3,704
1523,2021-07-01,Delhi,2-Wheelers,818,24955
1524,2021-07-01,Goa,2-Wheelers,64,1694
1525,2021-07-01,Gujarat,2-Wheelers,358,68641
1526,2021-07-01,Haryana,2-Wheelers,134,24476
1527,2021-07-01,Himachal Pradesh,2-Wheelers,18,6543
1528,2021-07-01,Jammu and Kashmir,2-Wheelers,203,10104
1529,2021-07-01,Jharkhand,2-Wheelers,108,29512
1530,2021-07-01,Karnataka,2-Wheelers,3384,84001
1531,2021-07-01,Kerala,2-Wheelers,456,41455
1532,2021-07-01,Madhya Pradesh,2-Wheelers,469,99094
1533,2021-07-01,Maharashtra,2-Wheelers,2101,146083
1534,2021-07-01,Odisha,2-Wheelers,324,38080
1535,2021-07-01,Puducherry,2-Wheelers,38,3592
1536,2021-07-01,Punjab,2-Wheelers,318,27261
1537,2021-07-01,Rajasthan,2-Wheelers,1378,67308
1538,2021-07-01,Tamil Nadu,2-Wheelers,2801,122808
1539,2021-07-01,Uttar Pradesh,2-Wheelers,303,215180
1540,2021-07-01,Uttarakhand,2-Wheelers,76,12268
1541,2021-07-01,West Bengal,2-Wheelers,36,76665
1542,2021-08-01,Andhra Pradesh,2-Wheelers,666,58473
1543,2021-08-01,Assam,2-Wheelers,26,25097
1544,2021-08-01,Bihar,2-Wheelers,191,54618
1545,2021-08-01,Chandigarh,2-Wheelers,19,1380
1546,2021-08-01,Chhattisgarh,2-Wheelers,238,27491
1547,2021-08-01,DNH and DD,2-Wheelers,2,584
1548,2021-08-01,Delhi,2-Wheelers,995,26069
1549,2021-08-01,Goa,2-Wheelers,22,2316
1550,2021-08-01,Gujarat,2-Wheelers,584,54721
1551,2021-08-01,Haryana,2-Wheelers,441,30342
1552,2021-08-01,Himachal Pradesh,2-Wheelers,32,5430
1553,2021-08-01,Jammu and Kashmir,2-Wheelers,122,9978
1554,2021-08-01,Jharkhand,2-Wheelers,137,26589
1555,2021-08-01,Karnataka,2-Wheelers,3319,79751
1556,2021-08-01,Kerala,2-Wheelers,598,52507
1557,2021-08-01,Madhya Pradesh,2-Wheelers,457,67859
1558,2021-08-01,Maharashtra,2-Wheelers,2419,119076
1559,2021-08-01,Odisha,2-Wheelers,485,33821
1560,2021-08-01,Puducherry,2-Wheelers,34,3496
1561,2021-08-01,Punjab,2-Wheelers,342,27376
1562,2021-08-01,Rajasthan,2-Wheelers,1451,57021
1563,2021-08-01,Tamil Nadu,2-Wheelers,2745,109440
1564,2021-08-01,Uttar Pradesh,2-Wheelers,531,146734
1565,2021-08-01,Uttarakhand,2-Wheelers,114,11192
1566,2021-08-01,West Bengal,2-Wheelers,80,63613
1567,2021-09-01,Andhra Pradesh,2-Wheelers,766,51764
1568,2021-09-01,Assam,2-Wheelers,38,24438
1569,2021-09-01,Bihar,2-Wheelers,475,48021
1570,2021-09-01,Chandigarh,2-Wheelers,25,1162
1571,2021-09-01,Chhattisgarh,2-Wheelers,244,24790
1572,2021-09-01,Delhi,2-Wheelers,809,17347
1573,2021-09-01,Goa,2-Wheelers,87,3081
1574,2021-09-01,Gujarat,2-Wheelers,959,71820
1575,2021-09-01,Haryana,2-Wheelers,691,32590
1576,2021-09-01,Himachal Pradesh,2-Wheelers,33,4975
1577,2021-09-01,Jammu and Kashmir,2-Wheelers,157,7354
1578,2021-09-01,Jharkhand,2-Wheelers,149,24528
1579,2021-09-01,Karnataka,2-Wheelers,3539,80292
1580,2021-09-01,Kerala,2-Wheelers,789,48245
1581,2021-09-01,Madhya Pradesh,2-Wheelers,590,65166
1582,2021-09-01,Maharashtra,2-Wheelers,2166,92351
1583,2021-09-01,Odisha,2-Wheelers,490,28355
1584,2021-09-01,Puducherry,2-Wheelers,48,3211
1585,2021-09-01,Punjab,2-Wheelers,487,24819
1586,2021-09-01,Rajasthan,2-Wheelers,1625,48502
1587,2021-09-01,Tamil Nadu,2-Wheelers,2880,108477
1588,2021-09-01,Uttar Pradesh,2-Wheelers,730,132962
1589,2021-09-01,Uttarakhand,2-Wheelers,169,9926
1590,2021-09-01,West Bengal,2-Wheelers,84,65430
1591,2021-10-01,Andhra Pradesh,2-Wheelers,993,88110
1592,2021-10-01,Assam,2-Wheelers,28,32155
1593,2021-10-01,Bihar,2-Wheelers,470,50679
1594,2021-10-01,Chandigarh,2-Wheelers,18,1792
1595,2021-10-01,Chhattisgarh,2-Wheelers,301,33464
1596,2021-10-01,Delhi,2-Wheelers,995,26087
1597,2021-10-01,Goa,2-Wheelers,163,3914
1598,2021-10-01,Gujarat,2-Wheelers,1460,84700
1599,2021-10-01,Haryana,2-Wheelers,505,26891
1600,2021-10-01,Himachal Pradesh,2-Wheelers,29,4651
1601,2021-10-01,Jammu and Kashmir,2-Wheelers,199,8601
1602,2021-10-01,Jharkhand,2-Wheelers,253,28877
1603,2021-10-01,Karnataka,2-Wheelers,3709,76401
1604,2021-10-01,Kerala,2-Wheelers,833,42377
1605,2021-10-01,Ladakh,2-Wheelers,6,18
1606,2021-10-01,Madhya Pradesh,2-Wheelers,545,52075
1607,2021-10-01,Maharashtra,2-Wheelers,3554,131332
1608,2021-10-01,Manipur,2-Wheelers,6,2098
1609,2021-10-01,Odisha,2-Wheelers,948,52708
1610,2021-10-01,Puducherry,2-Wheelers,31,2839
1611,2021-10-01,Punjab,2-Wheelers,416,29940
1612,2021-10-01,Rajasthan,2-Wheelers,1602,65626
1613,2021-10-01,Tamil Nadu,2-Wheelers,2530,85674
1614,2021-10-01,Uttar Pradesh,2-Wheelers,1022,129924
1615,2021-10-01,Uttarakhand,2-Wheelers,129,12826
1616,2021-10-01,West Bengal,2-Wheelers,67,53475
1617,2021-11-01,Andhra Pradesh,2-Wheelers,1114,64835
1618,2021-11-01,Assam,2-Wheelers,120,29586
1619,2021-11-01,Bihar,2-Wheelers,604,107209
1620,2021-11-01,Chandigarh,2-Wheelers,79,2083
1621,2021-11-01,Chhattisgarh,2-Wheelers,509,63099
1622,2021-11-01,Delhi,2-Wheelers,1269,37710
1623,2021-11-01,Goa,2-Wheelers,178,4104
1624,2021-11-01,Gujarat,2-Wheelers,1569,110759
1625,2021-11-01,Haryana,2-Wheelers,871,43957
1626,2021-11-01,Himachal Pradesh,2-Wheelers,61,7398
1627,2021-11-01,Jammu and Kashmir,2-Wheelers,64,8083
1628,2021-11-01,Jharkhand,2-Wheelers,370,51355
1629,2021-11-01,Karnataka,2-Wheelers,3430,74444
1630,2021-11-01,Kerala,2-Wheelers,948,43718
1631,2021-11-01,Madhya Pradesh,2-Wheelers,940,99568
1632,2021-11-01,Maharashtra,2-Wheelers,3684,168326
1633,2021-11-01,Manipur,2-Wheelers,3,2490
1634,2021-11-01,Odisha,2-Wheelers,843,41128
1635,2021-11-01,Puducherry,2-Wheelers,47,2889
1636,2021-11-01,Punjab,2-Wheelers,803,46549
1637,2021-11-01,Rajasthan,2-Wheelers,2265,141368
1638,2021-11-01,Tamil Nadu,2-Wheelers,2844,111203
1639,2021-11-01,Uttar Pradesh,2-Wheelers,1347,225370
1640,2021-11-01,Uttarakhand,2-Wheelers,262,20977
1641,2021-11-01,West Bengal,2-Wheelers,309,79819
1642,2021-12-01,Andhra Pradesh,2-Wheelers,985,42446
1643,2021-12-01,Assam,2-Wheelers,93,28392
1644,2021-12-01,Bihar,2-Wheelers,467,63454
1645,2021-12-01,Chandigarh,2-Wheelers,30,1252
1646,2021-12-01,Chhattisgarh,2-Wheelers,500,24772
1647,2021-12-01,DNH and DD,2-Wheelers,4,1100
1648,2021-12-01,Delhi,2-Wheelers,1258,18687
1649,2021-12-01,Goa,2-Wheelers,153,3468
1650,2021-12-01,Gujarat,2-Wheelers,2111,92992
1651,2021-12-01,Haryana,2-Wheelers,670,40694
1652,2021-12-01,Himachal Pradesh,2-Wheelers,73,6044
1653,2021-12-01,Jammu and Kashmir,2-Wheelers,110,4076
1654,2021-12-01,Jharkhand,2-Wheelers,293,26077
1655,2021-12-01,Karnataka,2-Wheelers,4381,83147
1656,2021-12-01,Kerala,2-Wheelers,1107,43996
1657,2021-12-01,Madhya Pradesh,2-Wheelers,901,110877
1658,2021-12-01,Maharashtra,2-Wheelers,4775,134502
1659,2021-12-01,Manipur,2-Wheelers,4,3649
1660,2021-12-01,Odisha,2-Wheelers,939,26693
1661,2021-12-01,Puducherry,2-Wheelers,81,2589
1662,2021-12-01,Punjab,2-Wheelers,450,35287
1663,2021-12-01,Rajasthan,2-Wheelers,2119,61061
1664,2021-12-01,Tamil Nadu,2-Wheelers,3236,83485
1665,2021-12-01,Uttar Pradesh,2-Wheelers,1371,268713
1666,2021-12-01,Uttarakhand,2-Wheelers,229,12632
1667,2021-12-01,West Bengal,2-Wheelers,285,73989
1668,2022-01-01,Andhra Pradesh,2-Wheelers,1671,59712
1669,2022-01-01,Assam,2-Wheelers,92,26097
1670,2022-01-01,Bihar,2-Wheelers,409,51380
1671,2022-01-01,Chandigarh,2-Wheelers,19,1291
1672,2022-01-01,Chhattisgarh,2-Wheelers,595,31989
1673,2022-01-01,DNH and DD,2-Wheelers,6,758
1674,2022-01-01,Delhi,2-Wheelers,1762,24615
1675,2022-01-01,Goa,2-Wheelers,194,3015
1676,2022-01-01,Gujarat,2-Wheelers,2191,58107
1677,2022-01-01,Haryana,2-Wheelers,597,28339
1678,2022-01-01,Himachal Pradesh,2-Wheelers,22,3490
1679,2022-01-01,Jammu and Kashmir,2-Wheelers,76,3561
1680,2022-01-01,Jharkhand,2-Wheelers,240,24613
1681,2022-01-01,Karnataka,2-Wheelers,4386,74134
1682,2022-01-01,Kerala,2-Wheelers,1399,45699
1683,2022-01-01,Ladakh,2-Wheelers,6,20
1684,2022-01-01,Madhya Pradesh,2-Wheelers,862,75043
1685,2022-01-01,Maharashtra,2-Wheelers,5138,136937
1686,2022-01-01,Manipur,2-Wheelers,5,3660
1687,2022-01-01,Odisha,2-Wheelers,1333,45749
1688,2022-01-01,Puducherry,2-Wheelers,94,4044
1689,2022-01-01,Punjab,2-Wheelers,552,28295
1690,2022-01-01,Rajasthan,2-Wheelers,2359,50153
1691,2022-01-01,Tamil Nadu,2-Wheelers,4233,124399
1692,2022-01-01,Tripura,2-Wheelers,5,3043
1693,2022-01-01,Uttar Pradesh,2-Wheelers,1322,168934
1694,2022-01-01,Uttarakhand,2-Wheelers,184,10413
1695,2022-01-01,West Bengal,2-Wheelers,370,61071
1696,2022-02-01,Andhra Pradesh,2-Wheelers,2284,52013
1697,2022-02-01,Assam,2-Wheelers,108,25414
1698,2022-02-01,Bihar,2-Wheelers,495,59758
1699,2022-02-01,Chandigarh,2-Wheelers,22,1184
1700,2022-02-01,Chhattisgarh,2-Wheelers,635,28508
1701,2022-02-01,DNH and DD,2-Wheelers,4,817
1702,2022-02-01,Delhi,2-Wheelers,2384,25413
1703,2022-02-01,Goa,2-Wheelers,267,3248
1704,2022-02-01,Gujarat,2-Wheelers,2613,68658
1705,2022-02-01,Haryana,2-Wheelers,677,25667
1706,2022-02-01,Himachal Pradesh,2-Wheelers,57,4041
1707,2022-02-01,Jammu and Kashmir,2-Wheelers,101,4836
1708,2022-02-01,Jharkhand,2-Wheelers,338,27174
1709,2022-02-01,Karnataka,2-Wheelers,5593,75612
1710,2022-02-01,Kerala,2-Wheelers,1737,41273
1711,2022-02-01,Madhya Pradesh,2-Wheelers,974,69322
1712,2022-02-01,Maharashtra,2-Wheelers,6871,116043
1713,2022-02-01,Manipur,2-Wheelers,3,4773
1714,2022-02-01,Odisha,2-Wheelers,1266,41856
1715,2022-02-01,Puducherry,2-Wheelers,117,3410
1716,2022-02-01,Punjab,2-Wheelers,296,24506
1717,2022-02-01,Rajasthan,2-Wheelers,2563,56168
1718,2022-02-01,Tamil Nadu,2-Wheelers,4506,108851
1719,2022-02-01,Tripura,2-Wheelers,3,2705
1720,2022-02-01,Uttar Pradesh,2-Wheelers,1202,163699
1721,2022-02-01,Uttarakhand,2-Wheelers,223,9283
1722,2022-02-01,West Bengal,2-Wheelers,383,56937
1723,2022-03-01,Andhra Pradesh,2-Wheelers,3169,51588
1724,2022-03-01,Assam,2-Wheelers,179,29698
1725,2022-03-01,Bihar,2-Wheelers,1328,85165
1726,2022-03-01,Chandigarh,2-Wheelers,55,1883
1727,2022-03-01,Chhattisgarh,2-Wheelers,959,31244
1728,2022-03-01,DNH and DD,2-Wheelers,5,757
1729,2022-03-01,Delhi,2-Wheelers,3491,28871
1730,2022-03-01,Goa,2-Wheelers,235,4381
1731,2022-03-01,Gujarat,2-Wheelers,4507,79333
1732,2022-03-01,Haryana,2-Wheelers,1025,30295
1733,2022-03-01,Himachal Pradesh,2-Wheelers,61,3565
1734,2022-03-01,Jammu and Kashmir,2-Wheelers,227,5680
1735,2022-03-01,Jharkhand,2-Wheelers,607,38435
1736,2022-03-01,Karnataka,2-Wheelers,7288,91537
1737,2022-03-01,Kerala,2-Wheelers,2880,50610
1738,2022-03-01,Madhya Pradesh,2-Wheelers,1580,76256
1739,2022-03-01,Maharashtra,2-Wheelers,9687,130070
1740,2022-03-01,Manipur,2-Wheelers,2,3508
1741,2022-03-01,Odisha,2-Wheelers,2363,47801
1742,2022-03-01,Puducherry,2-Wheelers,181,3913
1743,2022-03-01,Punjab,2-Wheelers,716,31497
1744,2022-03-01,Rajasthan,2-Wheelers,3080,60106
1745,2022-03-01,Tamil Nadu,2-Wheelers,7708,124272
1746,2022-03-01,Tripura,2-Wheelers,18,3504
1747,2022-03-01,Uttar Pradesh,2-Wheelers,1986,180927
1748,2022-03-01,Uttarakhand,2-Wheelers,435,11692
1749,2022-03-01,West Bengal,2-Wheelers,626,73783
1750,2022-04-01,Andhra Pradesh,2-Wheelers,2745,56529
1751,2022-04-01,Assam,2-Wheelers,168,26813
1752,2022-04-01,Bihar,2-Wheelers,475,82418
1753,2022-04-01,Chandigarh,2-Wheelers,63,1881
1754,2022-04-01,Chhattisgarh,2-Wheelers,1397,30843
1755,2022-04-01,DNH and DD,2-Wheelers,4,804
1756,2022-04-01,Delhi,2-Wheelers,2832,32226
1757,2022-04-01,Goa,2-Wheelers,377,3817
1758,2022-04-01,Gujarat,2-Wheelers,6695,88648
1759,2022-04-01,Haryana,2-Wheelers,1215,30558
1760,2022-04-01,Himachal Pradesh,2-Wheelers,97,4637
1761,2022-04-01,Jammu and Kashmir,2-Wheelers,125,8306
1762,2022-04-01,Jharkhand,2-Wheelers,450,35590
1763,2022-04-01,Karnataka,2-Wheelers,8814,100400
1764,2022-04-01,Kerala,2-Wheelers,2908,41859
1765,2022-04-01,Madhya Pradesh,2-Wheelers,1337,75144
1766,2022-04-01,Maharashtra,2-Wheelers,7375,135969
1767,2022-04-01,Meghalaya,2-Wheelers,5,1472
1768,2022-04-01,Nagaland,2-Wheelers,2,444
1769,2022-04-01,Odisha,2-Wheelers,2261,44330
1770,2022-04-01,Puducherry,2-Wheelers,82,3044
1771,2022-04-01,Punjab,2-Wheelers,817,29934
1772,2022-04-01,Rajasthan,2-Wheelers,3771,70039
1773,2022-04-01,Tamil Nadu,2-Wheelers,5425,106643
1774,2022-04-01,Tripura,2-Wheelers,20,2797
1775,2022-04-01,Uttar Pradesh,2-Wheelers,2397,225079
1776,2022-04-01,Uttarakhand,2-Wheelers,602,12989
1777,2022-04-01,West Bengal,2-Wheelers,815,68909
1778,2022-05-01,Andhra Pradesh,2-Wheelers,1615,48041
1779,2022-05-01,Assam,2-Wheelers,112,28739
1780,2022-05-01,Bihar,2-Wheelers,458,113034
1781,2022-05-01,Chandigarh,2-Wheelers,44,1797
1782,2022-05-01,Chhattisgarh,2-Wheelers,834,28821
1783,2022-05-01,DNH and DD,2-Wheelers,6,790
1784,2022-05-01,Delhi,2-Wheelers,1760,28897
1785,2022-05-01,Goa,2-Wheelers,453,3338
1786,2022-05-01,Gujarat,2-Wheelers,4408,68621
1787,2022-05-01,Haryana,2-Wheelers,1178,32009
1788,2022-05-01,Himachal Pradesh,2-Wheelers,73,5131
1789,2022-05-01,Jammu and Kashmir,2-Wheelers,124,9505
1790,2022-05-01,Jharkhand,2-Wheelers,431,39317
1791,2022-05-01,Karnataka,2-Wheelers,5947,84301
1792,2022-05-01,Kerala,2-Wheelers,2373,40514
1793,2022-05-01,Madhya Pradesh,2-Wheelers,1310,94602
1794,2022-05-01,Maharashtra,2-Wheelers,8914,123203
1795,2022-05-01,Manipur,2-Wheelers,2,2443
1796,2022-05-01,Odisha,2-Wheelers,1714,38324
1797,2022-05-01,Puducherry,2-Wheelers,65,3122
1798,2022-05-01,Punjab,2-Wheelers,493,30377
1799,2022-05-01,Rajasthan,2-Wheelers,3701,73803
1800,2022-05-01,Tamil Nadu,2-Wheelers,3628,102565
1801,2022-05-01,Tripura,2-Wheelers,14,2768
1802,2022-05-01,Uttar Pradesh,2-Wheelers,1695,273962
1803,2022-05-01,Uttarakhand,2-Wheelers,377,12930
1804,2022-05-01,West Bengal,2-Wheelers,683,68721
1805,2022-06-01,Andhra Pradesh,2-Wheelers,1733,37538
1806,2022-06-01,Assam,2-Wheelers,101,21695
1807,2022-06-01,Bihar,2-Wheelers,716,79768
1808,2022-06-01,Chandigarh,2-Wheelers,63,1808
1809,2022-06-01,Chhattisgarh,2-Wheelers,1038,28027
1810,2022-06-01,Delhi,2-Wheelers,2755,27696
1811,2022-06-01,Goa,2-Wheelers,365,3042
1812,2022-06-01,Gujarat,2-Wheelers,5322,83549
1813,2022-06-01,Haryana,2-Wheelers,966,30435
1814,2022-06-01,Himachal Pradesh,2-Wheelers,104,5610
1815,2022-06-01,Jammu and Kashmir,2-Wheelers,159,8064
1816,2022-06-01,Jharkhand,2-Wheelers,461,32650
1817,2022-06-01,Karnataka,2-Wheelers,6800,91707
1818,2022-06-01,Kerala,2-Wheelers,2568,44015
1819,2022-06-01,Ladakh,2-Wheelers,14,590
1820,2022-06-01,Madhya Pradesh,2-Wheelers,1434,83413
1821,2022-06-01,Maharashtra,2-Wheelers,7880,115725
1822,2022-06-01,Manipur,2-Wheelers,13,3391
1823,2022-06-01,Meghalaya,2-Wheelers,2,1291
1824,2022-06-01,Mizoram,2-Wheelers,2,1750
1825,2022-06-01,Odisha,2-Wheelers,1693,39143
1826,2022-06-01,Puducherry,2-Wheelers,85,3331
1827,2022-06-01,Punjab,2-Wheelers,514,28256
1828,2022-06-01,Rajasthan,2-Wheelers,3427,58281
1829,2022-06-01,Tamil Nadu,2-Wheelers,3749,110740
1830,2022-06-01,Tripura,2-Wheelers,21,2761
1831,2022-06-01,Uttar Pradesh,2-Wheelers,1361,198411
1832,2022-06-01,Uttarakhand,2-Wheelers,374,13121
1833,2022-06-01,West Bengal,2-Wheelers,660,67878
1834,2022-07-01,Andhra Pradesh,2-Wheelers,1921,42632
1835,2022-07-01,Assam,2-Wheelers,120,26803
1836,2022-07-01,Bihar,2-Wheelers,638,62773
1837,2022-07-01,Chandigarh,2-Wheelers,58,2086
1838,2022-07-01,Chhattisgarh,2-Wheelers,1309,26466
1839,2022-07-01,DNH and DD,2-Wheelers,9,735
1840,2022-07-01,Delhi,2-Wheelers,2658,30654
1841,2022-07-01,Goa,2-Wheelers,579,2801
1842,2022-07-01,Gujarat,2-Wheelers,5592,83341
1843,2022-07-01,Haryana,2-Wheelers,710,30657
1844,2022-07-01,Himachal Pradesh,2-Wheelers,92,5377
1845,2022-07-01,Jammu and Kashmir,2-Wheelers,316,8717
1846,2022-07-01,Jharkhand,2-Wheelers,589,32122
1847,2022-07-01,Karnataka,2-Wheelers,5689,77333
1848,2022-07-01,Kerala,2-Wheelers,1964,37691
1849,2022-07-01,Madhya Pradesh,2-Wheelers,1722,81579
1850,2022-07-01,Maharashtra,2-Wheelers,8446,111895
1851,2022-07-01,Manipur,2-Wheelers,21,4103
1852,2022-07-01,Meghalaya,2-Wheelers,3,1363
1853,2022-07-01,Odisha,2-Wheelers,1816,32549
1854,2022-07-01,Puducherry,2-Wheelers,71,3298
1855,2022-07-01,Punjab,2-Wheelers,603,27082
1856,2022-07-01,Rajasthan,2-Wheelers,4574,63752
1857,2022-07-01,Tamil Nadu,2-Wheelers,4180,103800
1858,2022-07-01,Tripura,2-Wheelers,2,2632
1859,2022-07-01,Uttar Pradesh,2-Wheelers,1828,153826
1860,2022-07-01,Uttarakhand,2-Wheelers,404,12603
1861,2022-07-01,West Bengal,2-Wheelers,689,62610
1862,2022-08-01,Andhra Pradesh,2-Wheelers,1898,54365
1863,2022-08-01,Assam,2-Wheelers,202,27466
1864,2022-08-01,Bihar,2-Wheelers,849,64565
1865,2022-08-01,Chandigarh,2-Wheelers,59,1896
1866,2022-08-01,Chhattisgarh,2-Wheelers,1360,23146
1867,2022-08-01,DNH and DD,2-Wheelers,6,742
1868,2022-08-01,Delhi,2-Wheelers,3259,31869
1869,2022-08-01,Goa,2-Wheelers,303,4503
1870,2022-08-01,Gujarat,2-Wheelers,5059,74982
1871,2022-08-01,Haryana,2-Wheelers,915,33336
1872,2022-08-01,Himachal Pradesh,2-Wheelers,59,5281
1873,2022-08-01,Jammu and Kashmir,2-Wheelers,182,9131
1874,2022-08-01,Jharkhand,2-Wheelers,561,25332
1875,2022-08-01,Karnataka,2-Wheelers,7476,88611
1876,2022-08-01,Kerala,2-Wheelers,3069,50954
1877,2022-08-01,Madhya Pradesh,2-Wheelers,1931,98165
1878,2022-08-01,Maharashtra,2-Wheelers,9723,118886
1879,2022-08-01,Manipur,2-Wheelers,8,3647
1880,2022-08-01,Meghalaya,2-Wheelers,2,1734
1881,2022-08-01,Mizoram,2-Wheelers,6,2062
1882,2022-08-01,Odisha,2-Wheelers,2007,30540
1883,2022-08-01,Puducherry,2-Wheelers,91,3810
1884,2022-08-01,Punjab,2-Wheelers,645,32591
1885,2022-08-01,Rajasthan,2-Wheelers,4159,60191
1886,2022-08-01,Tamil Nadu,2-Wheelers,5306,120312
1887,2022-08-01,Tripura,2-Wheelers,14,2643
1888,2022-08-01,Uttar Pradesh,2-Wheelers,1920,131703
1889,2022-08-01,Uttarakhand,2-Wheelers,494,12711
1890,2022-08-01,West Bengal,2-Wheelers,663,62200
1891,2022-09-01,Andhra Pradesh,2-Wheelers,2239,52804
1892,2022-09-01,Assam,2-Wheelers,200,31729
1893,2022-09-01,Bihar,2-Wheelers,951,54364
1894,2022-09-01,Chandigarh,2-Wheelers,70,1929
